receipt_no,user_id,item_id,unit,date_jst
5307475798,89771155,s_00005,1.0,2020-10-28 20:21:10
5307475799,0,s_00001,1.0,2020-10-28 20:30:49
5307475799,0,s_00005,1.0,2020-10-28 20:30:49
5307475800,36235643,s_00001,1.0,2020-10-28 20:32:27
5307475801,73260151,s_00001,1.0,2020-10-28 20:40:36
5307475801,73260151,s_00004,1.0,2020-10-28 20:40:36
5307475801,73260151,s_00005,1.0,2020-10-28 20:40:36
5307475802,0,s_00001,1.0,2020-10-28 20:43:41
5307475802,0,s_00004,1.0,2020-10-28 20:43:41
5307475803,0,s_00001,1.0,2020-10-28 20:45:42
5307475803,0,s_00005,1.0,2020-10-28 20:45:42
5307475804,0,s_00001,1.0,2020-10-28 20:46:07
5307475804,0,s_00004,1.0,2020-10-28 20:46:07
5307475805,28723577,s_00001,1.0,2020-10-28 20:47:01
5307475805,28723577,s_00004,1.0,2020-10-28 20:47:01
5307475806,20351347,s_00001,1.0,2020-10-28 20:48:56
5307475807,0,s_00001,1.0,2020-10-28 20:49:04
5307475808,0,s_00002,1.0,2020-10-28 20:49:37
5307475808,0,s_00005,1.0,2020-10-28 20:49:37
5307475809,0,s_00004,1.0,2020-10-28 20:50:48
5307475810,13380440,s_00003,1.0,2020-10-28 20:54:46
5307475811,0,s_00001,1.0,2020-10-28 21:04:10
5307475811,0,s_00005,1.0,2020-10-28 21:04:10
5307475812,97706817,s_00002,1.0,2020-10-28 21:24:16
5307475813,15256558,s_00004,1.0,2020-10-28 21:29:37
5307475814,67428253,s_00004,1.0,2020-10-28 21:31:49
5307475815,14427629,s_00001,1.0,2020-10-28 21:33:02
5307475815,14427629,s_00004,1.0,2020-10-28 21:33:02
5307475816,0,s_00001,1.0,2020-10-28 21:38:34
5307475816,0,s_00003,1.0,2020-10-28 21:38:34
5307475817,91584353,s_00002,1.0,2020-10-28 21:40:00
5307475818,90935943,s_00005,1.0,2020-10-28 21:43:31
5307475819,62974900,s_00002,1.0,2020-10-28 21:47:33
5307475819,62974900,s_00004,1.0,2020-10-28 21:47:33
5307475820,0,s_00005,1.0,2020-10-28 21:49:48
5307475821,18924477,s_00001,1.0,2020-10-28 21:53:42
5307475822,0,s_00002,1.0,2020-10-28 21:55:23
5307475822,0,s_00003,1.0,2020-10-28 21:55:23
5307475822,0,s_00005,1.0,2020-10-28 21:55:23
5307475823,52951982,s_00001,1.0,2020-10-28 21:57:29
5307475824,0,s_00002,1.0,2020-10-28 22:10:41
5307475824,0,s_00004,1.0,2020-10-28 22:10:41
5307475825,0,s_00001,1.0,2020-10-28 22:11:26
5307475825,0,s_00003,1.0,2020-10-28 22:11:26
5307475825,0,s_00004,1.0,2020-10-28 22:11:26
5307475826,98780947,s_00001,1.0,2020-10-28 22:16:03
5307475827,0,s_00005,1.0,2020-10-28 22:18:33
5307475828,0,s_00005,1.0,2020-10-28 22:19:08
5307475829,0,s_00001,1.0,2020-10-28 22:19:38
5307475830,18445735,s_00005,1.0,2020-10-28 22:23:57
5307475831,0,s_00004,1.0,2020-10-28 22:25:39
5307475832,0,s_00003,4.0,2020-10-28 22:28:36
5307475833,0,s_00002,1.0,2020-10-28 22:31:46
5307475833,0,s_00004,1.0,2020-10-28 22:31:46
5307475834,0,s_00001,1.0,2020-10-28 22:35:08
5307475835,41350604,s_00001,1.0,2020-10-28 22:50:00
5307475836,0,s_00002,1.0,2020-10-28 22:51:22
5307475837,76908307,s_00001,1.0,2020-10-28 22:52:34
5307475838,0,s_00001,1.0,2020-10-28 22:53:03
5307475839,22411411,s_00005,1.0,2020-10-28 22:55:37
5307475840,0,s_00004,1.0,2020-10-28 22:59:35
5307475841,0,s_00005,1.0,2020-10-28 22:59:48
5307475842,71945912,s_00001,1.0,2020-10-28 23:06:25
5307475843,0,s_00002,1.0,2020-10-28 23:10:53
5307475843,0,s_00005,1.0,2020-10-28 23:10:53
5307475844,0,s_00002,1.0,2020-10-28 23:31:22
5307475844,0,s_00004,1.0,2020-10-28 23:31:22
5307475845,93678812,s_00001,1.0,2020-10-28 23:44:35
5307475845,93678812,s_00004,1.0,2020-10-28 23:44:35
5307475846,0,s_00005,1.0,2020-10-28 23:50:36
5307475847,0,s_00002,1.0,2020-10-28 23:55:33
5307475848,0,s_00005,1.0,2020-10-29 00:06:14
5307475849,0,s_00005,1.0,2020-10-29 00:08:55
5307475850,20044488,s_00001,1.0,2020-10-29 00:10:13
5307475850,20044488,s_00004,1.0,2020-10-29 00:10:13
5307475850,20044488,s_00005,1.0,2020-10-29 00:10:13
5307475851,0,s_00002,1.0,2020-10-29 00:12:58
5307475852,35987795,s_00001,1.0,2020-10-29 00:16:54
5307475853,0,s_00005,1.0,2020-10-29 00:17:40
5307475854,0,s_00001,1.0,2020-10-29 00:28:01
5307475854,0,s_00005,1.0,2020-10-29 00:28:01
5307475855,0,s_00002,1.0,2020-10-29 00:28:48
5307475855,0,s_00005,1.0,2020-10-29 00:28:48
5307475856,0,s_00001,1.0,2020-10-29 00:31:28
5307475856,0,s_00005,1.0,2020-10-29 00:31:28
5307475857,0,s_00001,1.0,2020-10-29 00:33:16
5307475858,0,s_00001,1.0,2020-10-29 00:34:24
5307475858,0,s_00005,1.0,2020-10-29 00:34:24
5307475859,0,s_00002,1.0,2020-10-29 00:36:45
5307475860,38167760,s_00005,1.0,2020-10-29 00:37:04
5307475861,88962909,s_00004,1.0,2020-10-29 00:38:20
5307475862,0,s_00001,1.0,2020-10-29 00:39:35
5307475862,0,s_00003,1.0,2020-10-29 00:39:35
5307475863,69135701,s_00002,1.0,2020-10-29 00:39:42
5307475863,69135701,s_00003,1.0,2020-10-29 00:39:42
5307475863,69135701,s_00005,1.0,2020-10-29 00:39:42
5307475864,0,s_00005,1.0,2020-10-29 00:39:54
5307475865,0,s_00002,1.0,2020-10-29 00:46:51
5307475866,73822240,s_00005,1.0,2020-10-29 00:47:11
5307475867,0,s_00004,1.0,2020-10-29 00:52:30
5307475868,91898016,s_00002,1.0,2020-10-29 00:58:29
5307475868,91898016,s_00003,1.0,2020-10-29 00:58:29
5307475869,17519535,s_00002,1.0,2020-10-29 00:58:34
5307475870,0,s_00005,1.0,2020-10-29 01:00:03
5307475871,0,s_00001,1.0,2020-10-29 01:02:53
5307475872,0,s_00005,2.0,2020-10-29 01:05:41
5307475873,69420505,s_00005,1.0,2020-10-29 01:14:11
5307475874,0,s_00002,1.0,2020-10-29 01:23:04
5307475875,0,s_00002,1.0,2020-10-29 01:34:45
5307475876,89695380,s_00005,1.0,2020-10-29 01:36:25
5307475877,76259027,s_00005,1.0,2020-10-29 01:37:57
5307475878,0,s_00001,1.0,2020-10-29 01:42:01
5307475879,22271404,s_00002,1.0,2020-10-29 01:42:16
5307475880,0,s_00005,1.0,2020-10-29 01:46:49
5307475881,97821664,s_00005,1.0,2020-10-29 01:54:19
5307475882,40296039,s_00005,1.0,2020-10-29 01:56:45
5307475883,71274762,s_00004,1.0,2020-10-29 01:58:02
5307475884,0,s_00002,1.0,2020-10-29 02:16:28
5307475884,0,s_00005,1.0,2020-10-29 02:16:28
5307475885,37975547,s_00005,1.0,2020-10-29 02:16:50
5307475886,41169191,s_00002,1.0,2020-10-29 02:26:30
5307475887,76365423,s_00002,1.0,2020-10-29 02:35:36
5307475887,76365423,s_00005,1.0,2020-10-29 02:35:36
5307475888,0,s_00001,1.0,2020-10-29 02:36:14
5307475888,0,s_00004,1.0,2020-10-29 02:36:14
5307475889,70674492,s_00005,1.0,2020-10-29 02:36:52
5307475890,26069071,s_00001,1.0,2020-10-29 02:47:35
5307475891,87833565,s_00004,1.0,2020-10-29 02:50:08
5307475892,0,s_00001,1.0,2020-10-29 02:50:41
5307475893,94158931,s_00005,1.0,2020-10-29 02:54:44
5307475894,0,s_00004,1.0,2020-10-29 03:00:10
5307475895,0,s_00005,1.0,2020-10-29 03:03:26
5307475896,78415580,s_00002,1.0,2020-10-29 03:03:41
5307475897,0,s_00004,1.0,2020-10-29 03:04:10
5307475898,34126988,s_00005,1.0,2020-10-29 03:04:36
5307475899,91274046,s_00005,1.0,2020-10-29 03:04:54
5307475900,21447527,s_00002,1.0,2020-10-29 03:09:00
5307475900,21447527,s_00004,1.0,2020-10-29 03:09:00
5307475900,21447527,s_00005,1.0,2020-10-29 03:09:00
5307475901,89698143,s_00003,2.0,2020-10-29 03:11:43
5307475902,0,s_00005,1.0,2020-10-29 03:13:20
5307475903,44053784,s_00002,1.0,2020-10-29 03:23:02
5307475903,44053784,s_00005,1.0,2020-10-29 03:23:02
5307475904,0,s_00002,1.0,2020-10-29 03:25:05
5307475905,29351269,s_00001,1.0,2020-10-29 03:25:45
5307475906,0,s_00001,1.0,2020-10-29 03:27:25
5307475906,0,s_00003,1.0,2020-10-29 03:27:25
5307475907,0,s_00005,1.0,2020-10-29 03:30:47
5307475908,94929432,s_00005,1.0,2020-10-29 03:47:49
5307475909,47207080,s_00004,1.0,2020-10-29 03:52:18
5307475910,0,s_00002,1.0,2020-10-29 03:54:30
5307475910,0,s_00003,1.0,2020-10-29 03:54:30
5307475910,0,s_00004,1.0,2020-10-29 03:54:30
5307475911,0,s_00002,1.0,2020-10-29 03:54:39
5307475911,0,s_00005,1.0,2020-10-29 03:54:39
5307475912,94309154,s_00001,1.0,2020-10-29 04:07:52
5307475912,94309154,s_00005,1.0,2020-10-29 04:07:52
5307475913,0,s_00005,1.0,2020-10-29 04:31:09
5307475914,0,s_00001,1.0,2020-10-29 04:33:37
5307475915,50098875,s_00002,1.0,2020-10-29 04:33:50
5307475915,50098875,s_00005,1.0,2020-10-29 04:33:50
5307475916,0,s_00002,1.0,2020-10-29 04:37:37
5307475916,0,s_00003,1.0,2020-10-29 04:37:37
5307475916,0,s_00005,1.0,2020-10-29 04:37:37
5307475917,62169848,s_00005,1.0,2020-10-29 04:41:56
5307475918,0,s_00003,1.0,2020-10-29 04:42:25
5307475919,0,s_00004,1.0,2020-10-29 04:44:41
5307475920,61038464,s_00005,1.0,2020-10-29 04:48:28
5307475921,94362503,s_00004,1.0,2020-10-29 04:48:40
5307475922,0,s_00001,1.0,2020-10-29 04:50:23
5307475923,0,s_00001,1.0,2020-10-29 04:52:16
5307475923,0,s_00005,1.0,2020-10-29 04:52:16
5307475924,0,s_00004,1.0,2020-10-29 04:55:44
5307475925,33732748,s_00004,1.0,2020-10-29 04:58:13
5307475926,0,s_00003,1.0,2020-10-29 05:03:30
5307475927,52746993,s_00002,1.0,2020-10-29 05:05:37
5307475928,86090225,s_00002,1.0,2020-10-29 05:05:56
5307475929,0,s_00005,1.0,2020-10-29 05:09:37
5307475930,0,s_00002,1.0,2020-10-29 05:12:05
5307475931,0,s_00001,1.0,2020-10-29 05:12:36
5307475931,0,s_00003,1.0,2020-10-29 05:12:36
5307475931,0,s_00004,1.0,2020-10-29 05:12:36
5307475932,0,s_00005,1.0,2020-10-29 05:13:11
5307475933,56314470,s_00002,1.0,2020-10-29 05:13:35
5307475933,56314470,s_00003,1.0,2020-10-29 05:13:35
5307475934,0,s_00005,1.0,2020-10-29 05:24:10
5307475935,54314621,s_00002,1.0,2020-10-29 05:30:16
5307475936,0,s_00005,1.0,2020-10-29 05:34:46
5307475937,97635460,s_00005,1.0,2020-10-29 05:37:25
5307475938,64853041,s_00004,1.0,2020-10-29 05:41:37
5307475939,88006502,s_00002,1.0,2020-10-29 05:45:15
5307475940,0,s_00002,1.0,2020-10-29 05:47:51
5307475940,0,s_00005,1.0,2020-10-29 05:47:51
5307475941,36597033,s_00001,1.0,2020-10-29 05:49:18
5307475942,0,s_00002,1.0,2020-10-29 05:54:36
5307475943,0,s_00005,1.0,2020-10-29 05:55:19
5307475944,0,s_00005,1.0,2020-10-29 05:55:59
5307475945,76583635,s_00004,1.0,2020-10-29 06:07:22
5307475946,35571558,s_00001,1.0,2020-10-29 06:16:38
5307475946,35571558,s_00005,1.0,2020-10-29 06:16:38
5307475947,0,s_00004,1.0,2020-10-29 06:22:35
5307475948,41513665,s_00002,1.0,2020-10-29 06:33:56
5307475949,73260151,s_00001,1.0,2020-10-29 06:36:34
5307475950,0,s_00002,1.0,2020-10-29 06:39:31
5307475951,64972388,s_00005,1.0,2020-10-29 06:41:03
5307475952,81272384,s_00004,1.0,2020-10-29 06:42:21
5307475953,0,s_00001,1.0,2020-10-29 06:43:41
5307475953,0,s_00004,1.0,2020-10-29 06:43:41
5307475954,0,s_00003,2.0,2020-10-29 07:03:18
5307475955,0,s_00002,1.0,2020-10-29 07:04:53
5307475956,0,s_00002,1.0,2020-10-29 07:08:45
5307475956,0,s_00005,1.0,2020-10-29 07:08:45
5307475957,77432094,s_00002,1.0,2020-10-29 07:14:34
5307475958,32981382,s_00002,1.0,2020-10-29 07:23:42
5307475959,82601621,s_00005,1.0,2020-10-29 07:27:39
5307475960,0,s_00001,1.0,2020-10-29 07:29:06
5307475960,0,s_00004,1.0,2020-10-29 07:29:06
5307475961,0,s_00005,1.0,2020-10-29 07:31:01
5307475962,0,s_00001,1.0,2020-10-29 07:31:57
5307475963,33689054,s_00002,1.0,2020-10-29 07:32:31
5307475964,0,s_00001,1.0,2020-10-29 07:34:16
5307475965,12351029,s_00001,1.0,2020-10-29 07:37:59
5307475965,12351029,s_00004,1.0,2020-10-29 07:37:59
5307475966,0,s_00002,1.0,2020-10-29 07:40:36
5307475966,0,s_00003,1.0,2020-10-29 07:40:36
5307475967,55282333,s_00005,1.0,2020-10-29 07:42:47
5307475968,0,s_00001,1.0,2020-10-29 07:45:12
5307475969,55404619,s_00002,1.0,2020-10-29 07:45:50
5307475969,55404619,s_00004,1.0,2020-10-29 07:45:50
5307475970,76787961,s_00005,1.0,2020-10-29 07:48:27
5307475971,91583899,s_00004,1.0,2020-10-29 07:49:30
5307475972,53002077,s_00002,1.0,2020-10-29 07:55:24
5307475973,28601284,s_00001,1.0,2020-10-29 08:01:57
5307475974,89840366,s_00005,1.0,2020-10-29 08:02:54
5307475975,91019112,s_00005,1.0,2020-10-29 08:03:09
5307475976,0,s_00004,1.0,2020-10-29 08:10:11
5307475977,89838692,s_00004,1.0,2020-10-29 08:12:16
5307475978,0,s_00002,1.0,2020-10-29 08:12:50
5307475978,0,s_00005,1.0,2020-10-29 08:12:50
5307475979,93804994,s_00001,1.0,2020-10-29 08:18:14
5307475980,0,s_00001,1.0,2020-10-29 08:23:00
5307475981,67589142,s_00001,1.0,2020-10-29 08:23:26
5307475982,0,s_00005,1.0,2020-10-29 08:29:48
5307475983,37155438,s_00002,1.0,2020-10-29 08:31:44
5307475984,0,s_00005,1.0,2020-10-29 08:33:33
5307475985,0,s_00002,1.0,2020-10-29 08:34:01
5307475986,24330585,s_00001,1.0,2020-10-29 08:35:32
5307475986,24330585,s_00004,1.0,2020-10-29 08:35:32
5307475987,0,s_00001,1.0,2020-10-29 08:42:17
5307475988,93283054,s_00005,1.0,2020-10-29 08:44:58
5307475989,57649173,s_00002,1.0,2020-10-29 08:47:09
5307475990,0,s_00001,1.0,2020-10-29 09:08:05
5307475990,0,s_00003,1.0,2020-10-29 09:08:05
5307475991,52970890,s_00005,1.0,2020-10-29 09:21:27
5307475992,0,s_00001,1.0,2020-10-29 09:23:25
5307475993,14880991,s_00001,1.0,2020-10-29 09:23:36
5307475994,93206357,s_00001,1.0,2020-10-29 09:29:06
5307475995,17560202,s_00005,1.0,2020-10-29 09:35:48
5307475996,0,s_00005,1.0,2020-10-29 09:38:07
5307475997,0,s_00005,1.0,2020-10-29 09:38:09
5307475998,32814593,s_00001,1.0,2020-10-29 09:50:26
5307475998,32814593,s_00005,1.0,2020-10-29 09:50:26
5307475999,0,s_00004,1.0,2020-10-29 10:04:43
5307476000,41693683,s_00001,1.0,2020-10-29 10:05:29
5307476001,0,s_00005,1.0,2020-10-29 10:08:59
5307476002,75991907,s_00005,1.0,2020-10-29 10:09:32
5307476003,89422684,s_00002,1.0,2020-10-29 10:20:17
5307476003,89422684,s_00004,1.0,2020-10-29 10:20:17
5307476003,89422684,s_00005,1.0,2020-10-29 10:20:17
5307476004,0,s_00005,1.0,2020-10-29 10:23:22
5307476005,0,s_00005,1.0,2020-10-29 10:24:24
5307476006,0,s_00003,1.0,2020-10-29 10:27:13
5307476007,0,s_00001,1.0,2020-10-29 10:34:29
5307476008,0,s_00001,1.0,2020-10-29 10:44:44
5307476008,0,s_00005,1.0,2020-10-29 10:44:44
5307476009,0,s_00005,1.0,2020-10-29 10:46:27
5307476010,0,s_00002,1.0,2020-10-29 10:47:06
5307476011,0,s_00004,1.0,2020-10-29 10:48:22
5307476012,93866320,s_00003,1.0,2020-10-29 10:50:44
5307476013,0,s_00002,1.0,2020-10-29 10:54:41
5307476013,0,s_00003,1.0,2020-10-29 10:54:41
5307476013,0,s_00005,1.0,2020-10-29 10:54:41
5307476014,93466790,s_00001,1.0,2020-10-29 10:54:43
5307476014,93466790,s_00004,1.0,2020-10-29 10:54:43
5307476014,93466790,s_00005,1.0,2020-10-29 10:54:43
5307476015,0,s_00005,1.0,2020-10-29 11:02:06
5307476016,59574987,s_00005,1.0,2020-10-29 11:03:57
5307476017,0,s_00002,1.0,2020-10-29 11:14:11
5307476017,0,s_00004,1.0,2020-10-29 11:14:11
5307476017,0,s_00005,1.0,2020-10-29 11:14:11
5307476018,0,s_00005,1.0,2020-10-29 11:22:34
5307476019,0,s_00005,1.0,2020-10-29 11:29:43
5307476020,27126863,s_00005,1.0,2020-10-29 11:32:07
5307476021,43121443,s_00004,1.0,2020-10-29 11:41:02
5307476022,0,s_00005,1.0,2020-10-29 11:41:20
5307476023,0,s_00003,2.0,2020-10-29 11:44:35
5307476024,0,s_00005,1.0,2020-10-29 11:46:26
5307476025,96748370,s_00001,1.0,2020-10-29 11:52:12
5307476026,33934204,s_00001,1.0,2020-10-29 12:13:18
5307476027,75101813,s_00002,1.0,2020-10-29 12:15:59
5307476027,75101813,s_00004,1.0,2020-10-29 12:15:59
5307476028,59548600,s_00001,1.0,2020-10-29 12:17:27
5307476028,59548600,s_00004,1.0,2020-10-29 12:17:27
5307476029,0,s_00001,1.0,2020-10-29 12:22:43
5307476030,58607306,s_00001,1.0,2020-10-29 12:24:04
5307476031,0,s_00002,1.0,2020-10-29 12:25:58
5307476031,0,s_00003,1.0,2020-10-29 12:25:58
5307476032,64935305,s_00001,1.0,2020-10-29 12:30:41
5307476033,0,s_00002,1.0,2020-10-29 12:34:38
5307476033,0,s_00005,1.0,2020-10-29 12:34:38
5307476034,0,s_00005,1.0,2020-10-29 12:46:37
5307476035,0,s_00005,1.0,2020-10-29 12:54:07
5307476036,59519925,s_00004,1.0,2020-10-29 12:55:04
5307476037,0,s_00001,1.0,2020-10-29 12:58:00
5307476038,76975561,s_00001,1.0,2020-10-29 13:02:11
5307476038,76975561,s_00003,1.0,2020-10-29 13:02:11
5307476039,44498664,s_00002,1.0,2020-10-29 13:07:04
5307476039,44498664,s_00004,1.0,2020-10-29 13:07:04
5307476040,0,s_00004,1.0,2020-10-29 13:11:01
5307476041,0,s_00003,1.0,2020-10-29 13:23:41
5307476042,0,s_00001,1.0,2020-10-29 13:26:42
5307476042,0,s_00004,1.0,2020-10-29 13:26:42
5307476043,0,s_00001,1.0,2020-10-29 13:30:50
5307476044,0,s_00001,1.0,2020-10-29 13:33:15
5307476044,0,s_00005,1.0,2020-10-29 13:33:15
5307476045,0,s_00005,1.0,2020-10-29 13:35:18
5307476046,79887388,s_00005,1.0,2020-10-29 13:36:03
5307476047,0,s_00001,1.0,2020-10-29 13:38:48
5307476048,97272463,s_00002,1.0,2020-10-29 13:47:15
5307476048,97272463,s_00005,1.0,2020-10-29 13:47:15
5307476049,0,s_00002,1.0,2020-10-29 13:50:59
5307476050,0,s_00002,1.0,2020-10-29 13:51:29
5307476051,24798244,s_00001,1.0,2020-10-29 13:51:30
5307476051,24798244,s_00005,1.0,2020-10-29 13:51:30
5307476052,0,s_00005,2.0,2020-10-29 13:51:48
5307476053,22223402,s_00005,1.0,2020-10-29 13:52:07
5307476054,0,s_00001,1.0,2020-10-29 13:53:35
5307476055,16744486,s_00001,1.0,2020-10-29 13:54:22
5307476055,16744486,s_00005,1.0,2020-10-29 13:54:22
5307476056,87224635,s_00005,1.0,2020-10-29 13:55:22
5307476057,0,s_00002,1.0,2020-10-29 13:56:04
5307476057,0,s_00005,1.0,2020-10-29 13:56:04
5307476058,34707758,s_00005,1.0,2020-10-29 13:56:30
5307476059,33715374,s_00005,1.0,2020-10-29 13:59:10
5307476060,0,s_00005,1.0,2020-10-29 14:04:44
5307476061,40995105,s_00005,1.0,2020-10-29 14:08:30
5307476062,94138556,s_00005,1.0,2020-10-29 14:11:31
5307476063,0,s_00005,1.0,2020-10-29 14:13:32
5307476064,0,s_00001,1.0,2020-10-29 14:13:36
5307476064,0,s_00004,1.0,2020-10-29 14:13:36
5307476064,0,s_00005,1.0,2020-10-29 14:13:36
5307476065,0,s_00001,1.0,2020-10-29 14:14:24
5307476066,0,s_00005,1.0,2020-10-29 14:14:38
5307476067,34282361,s_00001,1.0,2020-10-29 14:17:18
5307476067,34282361,s_00003,1.0,2020-10-29 14:17:18
5307476068,93144287,s_00001,1.0,2020-10-29 14:18:53
5307476069,21445781,s_00003,2.0,2020-10-29 14:22:35
5307476070,0,s_00001,1.0,2020-10-29 14:24:48
5307476071,0,s_00005,1.0,2020-10-29 14:26:22
5307476072,83710684,s_00001,1.0,2020-10-29 14:27:10
5307476072,83710684,s_00005,1.0,2020-10-29 14:27:10
5307476073,30008611,s_00001,1.0,2020-10-29 14:27:15
5307476073,30008611,s_00004,1.0,2020-10-29 14:27:15
5307476074,0,s_00005,1.0,2020-10-29 14:33:16
5307476075,98286090,s_00004,1.0,2020-10-29 14:34:45
5307476076,79574627,s_00005,1.0,2020-10-29 14:46:02
5307476077,0,s_00001,1.0,2020-10-29 14:49:31
5307476077,0,s_00004,1.0,2020-10-29 14:49:31
5307476078,0,s_00003,2.0,2020-10-29 14:54:41
5307476079,0,s_00005,1.0,2020-10-29 15:02:56
5307476080,99670262,s_00002,1.0,2020-10-29 15:02:59
5307476081,0,s_00005,1.0,2020-10-29 15:10:40
5307476082,0,s_00005,1.0,2020-10-29 15:16:59
5307476083,0,s_00002,1.0,2020-10-29 15:24:51
5307476084,0,s_00001,1.0,2020-10-29 15:26:41
5307476084,0,s_00004,1.0,2020-10-29 15:26:41
5307476085,18303683,s_00001,1.0,2020-10-29 15:49:03
5307476085,18303683,s_00003,1.0,2020-10-29 15:49:03
5307476086,76582420,s_00001,1.0,2020-10-29 15:51:16
5307476087,0,s_00002,1.0,2020-10-29 15:55:23
5307476088,0,s_00001,1.0,2020-10-29 15:57:46
5307476089,86012232,s_00001,1.0,2020-10-29 16:00:39
5307476090,0,s_00005,1.0,2020-10-29 16:06:05
5307476091,76314085,s_00002,1.0,2020-10-29 16:06:29
5307476091,76314085,s_00004,1.0,2020-10-29 16:06:29
5307476092,0,s_00002,1.0,2020-10-29 16:07:37
5307476092,0,s_00004,1.0,2020-10-29 16:07:37
5307476092,0,s_00005,1.0,2020-10-29 16:07:37
5307476093,68830389,s_00001,1.0,2020-10-29 16:08:10
5307476094,29077418,s_00002,1.0,2020-10-29 16:14:30
5307476095,0,s_00001,1.0,2020-10-29 16:16:22
5307476095,0,s_00005,1.0,2020-10-29 16:16:22
5307476096,0,s_00002,1.0,2020-10-29 16:16:46
5307476097,0,s_00001,1.0,2020-10-29 16:17:23
5307476097,0,s_00004,1.0,2020-10-29 16:17:23
5307476098,0,s_00002,1.0,2020-10-29 16:21:57
5307476098,0,s_00003,1.0,2020-10-29 16:21:57
5307476099,70838417,s_00001,1.0,2020-10-29 16:22:55
5307476100,82601621,s_00005,1.0,2020-10-29 16:25:03
5307476101,0,s_00002,1.0,2020-10-29 16:28:33
5307476102,0,s_00002,1.0,2020-10-29 16:34:47
5307476103,0,s_00004,1.0,2020-10-29 16:35:11
5307476104,0,s_00001,1.0,2020-10-29 16:37:33
5307476104,0,s_00005,1.0,2020-10-29 16:37:33
5307476105,0,s_00001,1.0,2020-10-29 16:39:07
5307476105,0,s_00005,1.0,2020-10-29 16:39:07
5307476106,17552115,s_00001,1.0,2020-10-29 16:44:15
5307476107,13380440,s_00003,1.0,2020-10-29 16:47:35
5307476108,41055303,s_00005,1.0,2020-10-29 16:48:07
5307476109,96042175,s_00004,1.0,2020-10-29 16:53:06
5307476110,18445735,s_00005,1.0,2020-10-29 16:55:42
5307476111,15393771,s_00005,1.0,2020-10-29 16:56:53
5307476112,0,s_00004,1.0,2020-10-29 17:01:11
5307476113,84955716,s_00002,1.0,2020-10-29 17:07:56
5307476113,84955716,s_00003,1.0,2020-10-29 17:07:56
5307476114,45518940,s_00005,1.0,2020-10-29 17:11:07
5307476115,0,s_00001,1.0,2020-10-29 17:26:11
5307476116,12606355,s_00005,1.0,2020-10-29 17:27:02
5307476117,65617965,s_00001,1.0,2020-10-29 17:29:37
5307476118,70806657,s_00004,1.0,2020-10-29 17:30:01
5307476119,0,s_00002,1.0,2020-10-29 17:32:35
5307476119,0,s_00003,1.0,2020-10-29 17:32:35
5307476120,56618955,s_00003,1.0,2020-10-29 17:34:59
5307476121,0,s_00002,1.0,2020-10-29 17:41:04
5307476122,0,s_00001,1.0,2020-10-29 17:51:34
5307476122,0,s_00004,1.0,2020-10-29 17:51:34
5307476123,0,s_00002,1.0,2020-10-29 17:53:50
5307476124,0,s_00004,1.0,2020-10-29 17:54:13
5307476125,0,s_00005,1.0,2020-10-29 17:56:16
5307476126,0,s_00004,1.0,2020-10-29 18:02:41
5307476127,0,s_00001,1.0,2020-10-29 18:05:58
5307476127,0,s_00004,1.0,2020-10-29 18:05:58
5307476128,0,s_00003,2.0,2020-10-29 18:08:10
5307476129,0,s_00001,1.0,2020-10-29 18:12:39
5307476130,77514511,s_00005,1.0,2020-10-29 18:18:23
5307476131,48609813,s_00004,1.0,2020-10-29 18:22:54
5307476132,45326255,s_00005,1.0,2020-10-29 18:39:59
5307476133,11813398,s_00003,1.0,2020-10-29 18:43:38
5307476134,0,s_00001,1.0,2020-10-29 18:48:38
5307476135,0,s_00002,1.0,2020-10-29 18:56:57
5307476136,0,s_00005,1.0,2020-10-29 18:57:52
5307476137,0,s_00004,1.0,2020-10-29 18:59:03
5307476138,0,s_00001,1.0,2020-10-29 19:06:18
5307476139,46587685,s_00002,1.0,2020-10-29 19:10:23
5307476139,46587685,s_00004,1.0,2020-10-29 19:10:23
5307476139,46587685,s_00005,1.0,2020-10-29 19:10:23
5307476140,0,s_00004,1.0,2020-10-29 19:11:16
5307476141,0,s_00004,1.0,2020-10-29 19:13:36
5307476141,0,s_00005,1.0,2020-10-29 19:13:36
5307476142,75995044,s_00001,1.0,2020-10-29 19:15:28
5307476142,75995044,s_00005,1.0,2020-10-29 19:15:28
5307476143,0,s_00001,1.0,2020-10-29 19:21:34
5307476144,17368008,s_00005,1.0,2020-10-29 19:25:01
5307476145,0,s_00002,1.0,2020-10-29 19:29:36
5307476145,0,s_00005,1.0,2020-10-29 19:29:36
5307476146,0,s_00002,1.0,2020-10-29 19:31:09
5307476147,36414877,s_00002,1.0,2020-10-29 19:45:19
5307476147,36414877,s_00003,1.0,2020-10-29 19:45:19
5307476147,36414877,s_00005,1.0,2020-10-29 19:45:19
5307476148,0,s_00002,1.0,2020-10-29 20:03:05
5307476149,0,s_00005,1.0,2020-10-29 20:07:58
5307476150,0,s_00005,1.0,2020-10-29 20:08:53
5307476151,21315866,s_00001,1.0,2020-10-29 20:11:42
5307476152,16421831,s_00005,1.0,2020-10-29 20:17:04
5307476153,0,s_00005,1.0,2020-10-29 20:18:37
5307476154,0,s_00002,1.0,2020-10-29 20:24:44
5307476155,39473633,s_00001,1.0,2020-10-29 20:25:19
